"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2"
"A430035B10Rik",0.504,0.0117874910467066,0.00800000000000001,1.07217194911253,0.018,0.011
"Gm16043",0.504,0.0116675232843034,0.00800000000000001,1.09465251313496,0.018,0.011
"Mrm2",0.504,0.00546693241828607,0.00800000000000001,0.54134883439291,0.02,0.012
"Gm42884",0.504,0.00845376822527447,0.00800000000000001,1.70950746119646,0.011,0.003
"Asl",0.504,0.0109974934399853,0.00800000000000001,0.601677482308125,0.029,0.021
"Gm16552",0.504,0.0108806996511125,0.00800000000000001,0.572125930926927,0.029,0.02
"4930458D05Rik",0.504,0.00218215854480084,0.00800000000000001,0.470135923958856,0.016,0.008
"Jchain",0.504,0.0101486399859451,0.00800000000000001,1.5811075809965,0.013,0.005
"Corin",0.504,0.0357845215852276,0.00800000000000001,1.35811968530962,0.016,0.009
"Gm26608",0.504,0.00280931723962667,0.00800000000000001,0.320303204601458,0.022,0.015
"Htr5a",0.504,0.0121447557032026,0.00800000000000001,0.819796491018691,0.022,0.015
"Gm10484",0.504,0.00920639167539946,0.00800000000000001,0.411874623110342,0.036,0.029
"Mterf1b",0.504,0.0082387357727088,0.00800000000000001,0.613950473845239,0.022,0.014
"Pex10",0.504,0.00871054314547534,0.00800000000000001,0.677546809185148,0.022,0.015
"Gm13067",0.504,0.014628476427307,0.00800000000000001,1.39604566320307,0.018,0.01
"Gm13205",0.504,0.00761531915660197,0.00800000000000001,0.998676040742035,0.018,0.01
"Gm13054",0.504,0.00426469184267447,0.00800000000000001,0.662932089406692,0.016,0.007
"Gm29367",0.504,0.0126726848621597,0.00800000000000001,1.5697671210119,0.013,0.006
"AB041806",0.504,0.0120415306424858,0.00800000000000001,1.64841729222094,0.013,0.005
"Htr1d",0.504,0.00842502854163666,0.00800000000000001,0.626219452568644,0.025,0.016
"Rspo1",0.504,0.00648269969147895,0.00800000000000001,0.51194289282522,0.022,0.013
"1700125G02Rik",0.504,0.00861721422690788,0.00800000000000001,1.48365966630046,0.011,0.003
"Nt5c1a",0.504,0.0100061115227874,0.00800000000000001,1.04607114567911,0.016,0.008
"Frg2f1",0.504,0.00815520257892536,0.00800000000000001,0.302432679869966,0.038,0.029
"Gm12841",0.504,0.00700235425925753,0.00800000000000001,1.43977066338058,0.011,0.004
"Stil",0.504,0.00285056328377186,0.00800000000000001,0.384612594289574,0.02,0.012
"Insl5",0.504,0.00951271496194477,0.00800000000000001,1.43565409964105,0.016,0.007
"Gm12649",0.504,0.0108425048205421,0.00800000000000001,2.48777780691839,0.011,0.002
"Gm11872",0.504,0.0122281736295286,0.00800000000000001,2.53178914340035,0.011,0.002
"Henmt1",0.504,0.00899479904427404,0.00800000000000001,1.73770824378907,0.011,0.004
"Gm42699",0.504,0.00905498868622776,0.00800000000000001,0.785777288251689,0.02,0.012
"Bcl2l15",0.504,0.0119170014416785,0.00800000000000001,0.778170553589092,0.027,0.019
"Ecm1",0.504,0.00463140314535792,0.00800000000000001,0.48856574289131,0.018,0.01
"Gm43768",0.504,0.00786459770673786,0.00800000000000001,0.41463470659353,0.029,0.021
"1700040D17Rik",0.504,0.0101536984104125,0.00800000000000001,0.829712276092786,0.02,0.012
"Gm37584",0.504,0.00797356018144566,0.00800000000000001,1.63497894873614,0.011,0.004
"Slco4a1",0.504,0.00659776670802178,0.00800000000000001,0.70494366789463,0.018,0.01
"Hrh3",0.504,0.0192798329168223,0.00800000000000001,0.376087160811403,0.067,0.061
"4921531C22Rik",0.504,0.00257658493543063,0.00800000000000001,0.324544731142497,0.02,0.013
"Prelid3b",0.504,0.0130305589577735,0.00800000000000001,0.612453245894709,0.029,0.02
"Gm14168",0.504,0.00965480763382518,0.00800000000000001,0.90205292499697,0.016,0.009
"Gssos1",0.504,0.00587184390050302,0.00800000000000001,0.79403365679073,0.016,0.008
"Zcchc3",0.504,0.0100839386268483,0.00800000000000001,0.621630859957853,0.022,0.014
"Gm10130",0.504,0.00689628824723959,0.00800000000000001,0.281712919880205,0.033,0.026
"Ap5s1",0.504,0.0104806683643923,0.00800000000000001,0.765957994410796,0.02,0.011
"Gm14022",0.504,0.010845101151865,0.00800000000000001,2.11200876390741,0.011,0.004
"Gm14002",0.504,0.012854320362607,0.00800000000000001,2.02652244210911,0.013,0.005
"Tgm7",0.504,0.00442643167909356,0.00800000000000001,0.456744272319845,0.018,0.01
"Jmjd7",0.504,0.00884272799593119,0.00800000000000001,0.882533641806148,0.016,0.008
"Pax6",0.504,0.0114533237684505,0.00800000000000001,0.308447677260175,0.027,0.018
"Cd59b",0.504,0.0159098077921188,0.00800000000000001,1.24062457814349,0.022,0.014
"Gm13780",0.504,0.00976774669194818,0.00800000000000001,1.96859659198175,0.011,0.004
"Ttn",0.504,0.0525646626644807,0.00800000000000001,1.04914199091107,0.027,0.019
"Ttc30a1",0.504,0.0148778289412263,0.00800000000000001,2.59425856060299,0.011,0.002
"Dlx2",0.504,0.0103173619656323,0.00800000000000001,1.28597199618509,0.013,0.006
"Rpl35",0.504,0.0120558131664963,0.00800000000000001,0.460688785834547,0.038,0.029
"1700001O22Rik",0.504,0.0218541932788044,0.00800000000000001,1.33640985609262,0.022,0.014
"Gm13421",0.504,0.00823511477824648,0.00800000000000001,1.02982377822048,0.013,0.005
"Brd3os",0.504,0.00166604368812791,0.00800000000000001,0.305440031594382,0.016,0.009
"4931423N10Rik",0.504,0.0174884956782245,0.00800000000000001,0.48116516714326,0.042,0.036
"A930004D18Rik",0.504,0.00977884399701099,0.00800000000000001,1.45034165186385,0.013,0.005
"Malrd1",0.504,0.00833365570698126,0.00800000000000001,1.47298884763871,0.011,0.003
"A230108P19Rik",0.504,0.00700847541722047,0.00800000000000001,0.979061379429654,0.013,0.005
"Gm2061",0.504,0.00261756614354316,0.00800000000000001,0.422947323380312,0.013,0.006
"Coq8a",0.504,0.0125752562319224,0.00800000000000001,0.426490096845694,0.042,0.036
"Alyref2",0.504,0.00356751474685588,0.00800000000000001,0.691837819970302,0.011,0.004
"Gm15584",0.504,0.00801151738028633,0.00800000000000001,0.69051517499955,0.02,0.012
"Lax1",0.504,0.0101520017645793,0.00800000000000001,1.85614161142083,0.011,0.003
"Htr5b",0.504,0.0115595055751679,0.00800000000000001,2.22061411160409,0.011,0.004
"Ccdc150",0.504,0.00362559459361421,0.00800000000000001,0.327138345721339,0.018,0.01
"Il1r2",0.504,0.00678245502472043,0.00800000000000001,0.818187980922763,0.018,0.01
"Zap70",0.504,0.0117582776660802,0.00800000000000001,1.67889761200044,0.016,0.007
"1700034P13Rik",0.504,0.00436526041053468,0.00800000000000001,0.830726767702418,0.013,0.004
"Samd3",0.496,0.00363458030752335,0.00800000000000001,0.344311747706765,0.011,0.019
"Hipk4",0.496,0.00653658270742716,0.00800000000000001,0.521052396648569,0.011,0.019
"Grpr",0.503,0.0143896405840528,0.006,1.30588467367586,0.011,0.005
"Gja6",0.503,0.00471934374119807,0.006,0.620061436634468,0.013,0.008
"Gm15169",0.503,0.000931161705983398,0.006,0.306241866621714,0.013,0.007
"Hsd17b10",0.503,0.00500113150380339,0.006,0.57904809340776,0.016,0.01
"Gm15138",0.503,0.00843389977125692,0.006,0.808230218377397,0.016,0.009
"Tmsb15b2",0.503,0.00383961184921161,0.006,0.264169246800309,0.027,0.021
"Pin4",0.503,0.00482669777416962,0.006,0.270848625718769,0.033,0.027
"Xlr3b",0.503,0.00964397619741542,0.006,0.772302068360596,0.016,0.009
"Zfp300",0.503,0.00512074219187915,0.006,0.414408517019665,0.02,0.015
"B630019K06Rik",0.503,0.00898404262941748,0.006,1.09864707831957,0.013,0.006
"Nanos1",0.503,0.0114698929006709,0.006,0.964702986004468,0.018,0.011
"Gm50270",0.503,0.0118587242198014,0.006,1.99052868081601,0.011,0.005
"Fbxl15",0.503,0.0138884347269806,0.006,0.463149739960627,0.04,0.035
"Mrpl43",0.503,0.0157762132069643,0.006,0.503949241864365,0.036,0.03
"Hpse2",0.503,0.00228726939319141,0.006,0.390757068193516,0.013,0.007
"Gm20616",0.503,0.0106686759308815,0.006,1.19804991267477,0.013,0.007
"Gm4952",0.503,0.00754801299599517,0.006,0.986606523014827,0.013,0.007
"Capn1",0.503,0.00850243050205889,0.006,0.295350208236815,0.051,0.045
"Znrd2",0.503,0.00712979593974529,0.006,0.728369989874825,0.016,0.01
"Gal3st3",0.503,0.0134203659961247,0.006,0.355504517338121,0.06,0.054
"Aip",0.503,0.00814330862182333,0.006,0.331554823324905,0.033,0.027
"Txnl4a",0.503,0.0104140110949147,0.006,0.610303957705932,0.025,0.018
"Gm26910",0.503,0.00530997541661119,0.006,0.268576573708434,0.031,0.026
"Gm15345",0.503,0.0034549482210828,0.006,0.745514488949785,0.011,0.005
"Pcdhgb7",0.503,0.00541619200097495,0.006,0.557848102757287,0.016,0.011
"Pcdhga10",0.503,0.00494186145003362,0.006,0.341340584402663,0.025,0.019
"Pcdhgb1",0.503,0.0064505668921932,0.006,0.885436255002372,0.013,0.006
"Pcdhb11",0.503,0.0119268191793702,0.006,0.745030159158483,0.025,0.018
"Pcdhb6",0.503,0.00832711727361869,0.006,0.993828749200258,0.013,0.007
"Pcdha8",0.503,0.00749737993279276,0.006,0.588398258077476,0.022,0.016
"4930471G03Rik",0.503,0.011683593859265,0.006,1.26155399990119,0.016,0.009
"Gm49876",0.503,0.0120519004340199,0.006,1.20623525101056,0.016,0.01
"Gm49871",0.503,0.00830147947209365,0.006,1.19525655416197,0.011,0.005
"Gm17168",0.503,0.00643910715869906,0.006,1.02114100237679,0.011,0.006
"Tomm6os",0.503,0.0046093419795871,0.006,0.56968922335333,0.016,0.01
"Dlk2",0.503,0.0192796116837479,0.006,0.26305382961901,0.103,0.1
"Lrrc73",0.503,0.0064883691544737,0.006,0.328326229207843,0.033,0.029
"Tdrd6",0.503,0.0021045382200042,0.006,0.323932580530497,0.016,0.009
"Gm49857",0.503,0.00656208417936628,0.006,1.3208236843116,0.011,0.005
"Gm26693",0.503,0.00481232333121686,0.006,0.803152232052383,0.011,0.006
"Gm50138",0.503,0.00559919470586424,0.006,0.678490327266051,0.016,0.01
"Gm15458",0.503,0.00474334450815747,0.006,0.66566484642007,0.016,0.009
"Hmga1",0.503,0.00162830657327835,0.006,0.37906549395732,0.016,0.01
"9030025P20Rik",0.503,0.00469344819951658,0.006,0.366078565663237,0.02,0.015
"Gm30881",0.503,0.00133568726900274,0.006,0.45014418018032,0.011,0.005
"Gm49227",0.503,0.0056881131584673,0.006,1.2784726541377,0.011,0.005
"Fam43a",0.503,0.00589220944571981,0.006,0.813518369484999,0.011,0.005
"Gm33696",0.503,0.00887921436715507,0.006,1.6856762679585,0.011,0.005
"Racgap1",0.503,0.00650058781234362,0.006,0.353138891749334,0.031,0.025
"Fam186b",0.503,0.00911095112925421,0.006,1.01213039252503,0.016,0.01
"Gm41396",0.503,0.0100730152626895,0.006,0.894878099313012,0.018,0.012
"Ttll12",0.503,0.0136043470871025,0.006,0.670697538722132,0.027,0.02
"8430426J06Rik",0.503,0.0008704313292819,0.006,0.28473339721669,0.011,0.006
"Gm49527",0.503,0.0086638384469018,0.006,0.657997459585557,0.02,0.013
"Them6",0.503,0.00724641952558791,0.006,0.660783071337786,0.018,0.012
"Gm15632",0.503,0.00312231822426213,0.006,0.502725159190827,0.013,0.008
"1700024B18Rik",0.503,0.00870485034742358,0.006,0.384753525861973,0.036,0.03
"1700087I21Rik",0.503,0.0172168179161212,0.006,0.261907893686047,0.087,0.082
"Dok2",0.503,0.00633862536553444,0.006,0.938992455065961,0.016,0.009
"Serpine3",0.503,0.0078025396796989,0.006,1.10411650751334,0.011,0.005
"Ap1g2",0.503,0.0123633082535096,0.006,0.608314305825016,0.027,0.021
"Slc39a2",0.503,0.0219728048731211,0.006,0.494393783225267,0.06,0.054
"Gm36146",0.503,0.00307841965656501,0.006,0.691406066956918,0.011,0.006
"2610042L04Rik",0.503,0.00276863009364289,0.006,0.538396831248819,0.011,0.005
"Acot12",0.503,0.0036937584733086,0.006,0.494826970645954,0.016,0.01
"A230107N01Rik",0.503,0.00218162229318806,0.006,0.355966006170477,0.018,0.012
"Gm17259",0.503,0.00566281702565632,0.006,1.0464831369453,0.011,0.006
"Cks2",0.503,0.00502873949969595,0.006,0.67882923354589,0.016,0.009
"Ninj1",0.503,0.00191467228976324,0.006,0.313904537404735,0.013,0.008
"Agtr1a",0.503,0.0112469663324684,0.006,1.53332701383578,0.011,0.006
"Sox4",0.503,0.00490730058947565,0.006,0.256637516668072,0.031,0.025
"Btbd6",0.503,0.00126963770153504,0.006,0.273246087113595,0.018,0.011
"D430019H16Rik",0.503,0.0226553841590855,0.006,0.32726705099296,0.087,0.083
"Gm6566",0.503,0.00347432705283063,0.006,0.51921278603312,0.013,0.008
"Zdhhc22",0.503,0.0224795855009134,0.006,0.734971208971511,0.04,0.036
"Zc2hc1c",0.503,0.00852547313165826,0.006,1.12976713725155,0.013,0.007
"Gm29361",0.503,0.00500388083666438,0.006,0.970042717841468,0.011,0.005
"Gm28370",0.503,0.011191810107076,0.006,1.45791462721365,0.011,0.006
"1300014J16Rik",0.503,0.00941459393905125,0.006,1.48353748389754,0.011,0.005
"9530018F02Rik",0.503,0.00825386494724306,0.006,1.06749407335278,0.013,0.006
"Gm34552",0.503,0.00320755751987978,0.006,0.392112204328178,0.016,0.01
"Gm48715",0.503,0.00822764392005105,0.006,1.34451553698543,0.011,0.005
"Gm16267",0.503,0.00376521988091282,0.006,0.9656854577359,0.011,0.006
"Atp6v1c2",0.503,0.019294893746727,0.006,1.14675249571734,0.022,0.016
"Dnmt3aos",0.503,0.0112952184980635,0.006,1.45142017305245,0.011,0.006
"Ccdc40",0.503,0.00816812628899253,0.006,0.691643259083097,0.018,0.012
"Gm11714",0.503,0.00368573509977796,0.006,0.727238969625703,0.011,0.005
"Ghdc",0.503,0.0081095725666132,0.006,1.2399315264567,0.013,0.007
"Gm12359",0.503,0.00283006794789426,0.006,0.477779946799853,0.011,0.006
"Emc6",0.503,0.00705036396244269,0.006,0.530693678566561,0.018,0.011
"Snrnp25",0.503,0.00123282946514743,0.006,0.366288985486666,0.016,0.009
"Gm12068",0.503,0.0401703918296311,0.006,1.12326116898417,0.036,0.03
"Snhg15",0.503,0.0127257682092486,0.006,1.25900237629019,0.016,0.009
"Tespa1",0.503,0.00789448715639138,0.006,1.21731025031279,0.011,0.005
"Gm47438",0.503,0.010311376997689,0.006,1.83657911144764,0.011,0.005
"D930020B18Rik",0.503,0.00288262466069785,0.006,0.348073376958739,0.016,0.009
"Gm15723",0.503,0.0124768583493678,0.006,0.39231971868874,0.047,0.041
"Gm47578",0.503,0.00658257351482279,0.006,1.06668120914116,0.011,0.005
"Ckap4",0.503,0.0245342986529125,0.006,0.855496114872423,0.029,0.023
"4930404N11Rik",0.503,0.0049344615926922,0.006,0.895171868324245,0.011,0.006
"Plk5",0.503,0.0115252508123284,0.006,0.3034645792124,0.051,0.045
"Reep6",0.503,0.00451419116992118,0.006,0.719928162244948,0.013,0.007
"E130317F20Rik",0.503,0.00974601462685656,0.006,0.939133055034628,0.013,0.008
"Popdc3",0.503,0.00839495887541019,0.006,0.928521641713775,0.016,0.009
"Sf3b5",0.503,0.00176894404418448,0.006,0.263629367045214,0.018,0.012
"Gm48279",0.503,0.00632907345483941,0.006,1.22444164824689,0.011,0.005
"Tcta",0.503,0.00580583069266204,0.006,0.283376836625767,0.033,0.028
"4930447F24Rik",0.503,0.0134787203767667,0.006,1.6330730976854,0.013,0.007
"Ifrd2",0.503,0.0121469820974887,0.006,0.495099104359708,0.036,0.029
"Cish",0.503,0.00366001381469352,0.006,0.789772336536182,0.011,0.006
"9630041A04Rik",0.503,0.0112122086424998,0.006,1.12607186698045,0.013,0.008
"4930422M22Rik",0.503,0.00596034936860413,0.006,1.00738509391452,0.011,0.005
"2310009A05Rik",0.503,0.00827619510907691,0.006,0.742211738396082,0.016,0.01
"Gm10684",0.503,2.41142354826286e-05,0.006,0.296600328717619,0.011,0.006
"Mpzl3",0.503,0.0140363215584655,0.006,0.677838349411941,0.029,0.024
"Gm47232",0.503,0.00159365994045329,0.006,0.359375493860091,0.011,0.005
"AB124611",0.503,0.00372646502772847,0.006,0.642243660543413,0.011,0.005
"Ap1m2",0.503,0.00453537359586972,0.006,0.845383324105761,0.013,0.007
"Zglp1",0.503,0.00228751429627796,0.006,0.276471668068954,0.02,0.014
"Gm26759",0.503,0.00263028018007779,0.006,0.483844784061999,0.011,0.006
"A730098A19Rik",0.503,0.0068526825861219,0.006,1.11184051723454,0.013,0.007
"Exoc8",0.503,0.01442701185247,0.006,1.05914042143101,0.018,0.013
"Cenpn",0.503,0.00167269552241409,0.006,0.252734354819981,0.016,0.01
"Mon1b",0.503,0.00592217110773566,0.006,0.486467406948159,0.022,0.016
"Has3",0.503,0.00147448344997588,0.006,0.299706840619585,0.013,0.007
"Nol3",0.503,0.00633394516302205,0.006,0.601683745579735,0.018,0.012
"Wdr83os",0.503,0.0122621073488361,0.006,0.828450491435764,0.02,0.014
"A230103J11Rik",0.503,0.0140768472288977,0.006,1.04893314374796,0.018,0.012
"Gm30504",0.503,0.0165336015262731,0.006,0.798547053462739,0.029,0.023
"B930018H19Rik",0.503,0.0191706788133252,0.006,1.03926415918253,0.022,0.017
"Smim18",0.503,0.00645664545500676,0.006,1.04790467567683,0.011,0.004
"D830025C05Rik",0.503,0.00970310888865544,0.006,0.655455474247112,0.02,0.013
"Gm31045",0.503,0.00589673788895526,0.006,1.08302618642764,0.011,0.005
"4931415C17Rik",0.503,0.00638398203871797,0.006,0.771438833614733,0.016,0.011
"Cd151",0.503,0.00406550136596371,0.006,0.42798065120579,0.018,0.011
"Adam8",0.503,0.00506423700537854,0.006,0.605361461461677,0.018,0.011
"Gm27040",0.503,0.00724220891424875,0.006,0.54788622571349,0.02,0.015
"Lmo1",0.503,0.0137534361171578,0.006,0.527062199704041,0.031,0.026
"B3gnt6",0.503,0.00431998737214999,0.006,0.892092993061465,0.011,0.005
"Gm15413",0.503,0.00619842714874439,0.006,1.08705618197624,0.011,0.006
"Zscan2",0.503,0.00773932703382808,0.006,0.437440917546129,0.027,0.021
"Gm29296",0.503,0.0119276198964132,0.006,1.77915217796746,0.011,0.005
"Slc6a16",0.503,0.00870656303433004,0.006,1.55087539605214,0.011,0.005
"Pih1d1",0.503,0.00410223142736413,0.006,0.265994648447112,0.027,0.02
"Vmn2r57",0.503,0.00269770830350663,0.006,0.273636689906259,0.02,0.014
"Ccne1",0.503,0.00611959725295286,0.006,0.331046602599406,0.031,0.026
"Nfkbid",0.503,0.00573159338958601,0.006,0.508001141156539,0.025,0.018
"Pak4",0.503,0.00196713005871329,0.006,0.308515309900677,0.013,0.008
"Zfp109",0.503,0.0039458483589264,0.006,0.309298555498587,0.025,0.019
"Ppp1r13l",0.503,0.00729262771127307,0.006,0.800725435373494,0.018,0.011
"Vmn2r55",0.503,0.00825652473571578,0.006,1.08434168504814,0.016,0.009
"Vmn2r53",0.503,0.0092580038863982,0.006,1.78431926262193,0.011,0.005
"Gm45148",0.503,0.0070683495851663,0.006,1.17981334475803,0.011,0.005
"1700126G02Rik",0.503,0.00674434358695157,0.006,0.653663428480834,0.018,0.012
"Plcz1",0.503,0.0101047151862334,0.006,1.25648956688362,0.013,0.008
"2810454H06Rik",0.503,0.00355142267444866,0.006,0.354545336981187,0.018,0.011
"Cpne9",0.503,0.067661777061833,0.006,0.421396847809253,0.154,0.151
"Slc41a3",0.503,0.00348385549277524,0.006,0.529590607232922,0.016,0.009
"6430584L05Rik",0.503,0.00749576902659331,0.006,0.524013074710862,0.027,0.02
"Cpa2",0.503,0.00674365157771496,0.006,1.05440971097922,0.011,0.005
"Fam71f2",0.503,0.00809394542574487,0.006,1.34353555256354,0.011,0.005
"Rpa3",0.503,0.00766030883542863,0.006,0.356064893130273,0.036,0.03
"Tac1",0.503,0.0108455683920746,0.006,0.276697547830086,0.045,0.04
"Gm20618",0.503,0.00880248436586153,0.006,1.46785907621901,0.011,0.005
"Tex26",0.503,0.00652543493180423,0.006,0.930677106740271,0.013,0.008
"Gm43625",0.503,0.00221538650678786,0.006,0.373368837610205,0.013,0.008
"6330403L08Rik",0.503,0.00433267504318379,0.006,0.384865591752511,0.02,0.014
"Mospd3",0.503,0.0111666890416511,0.006,0.397537188171182,0.038,0.032
"Gm15627",0.503,0.00886325446460348,0.006,1.42240655460406,0.011,0.005
"Gm34086",0.503,0.0099177647610335,0.006,1.40232336613577,0.013,0.007
"Ficd",0.503,0.00192767962210961,0.006,0.452456411311254,0.011,0.005
"E130006D01Rik",0.503,0.00934576527409783,0.006,0.647183228573986,0.022,0.017
"Gm43138",0.503,0.00565156988784612,0.006,0.402427261688139,0.022,0.017
"Plcxd1",0.503,0.00715957159508911,0.006,0.555738507626344,0.022,0.017
"9630001P10Rik",0.503,0.00810488284043906,0.006,0.648562940090356,0.018,0.012
"Clnk",0.503,0.00597499319820871,0.006,1.05086307850418,0.011,0.006
"Gm1673",0.503,0.00675747528889948,0.006,0.447687104684668,0.025,0.018
"Gm15587",0.503,0.00124089984983094,0.006,0.271025113622499,0.016,0.01
"Fzd1",0.503,0.00560741391875171,0.006,0.581195865985453,0.011,0.006
"Gm43017",0.503,0.000577566134375684,0.006,0.387712206155952,0.011,0.004
"1500002C15Rik",0.503,0.00529941680498024,0.006,1.0002194492201,0.011,0.005
"Tnfrsf8",0.503,0.00976115130591397,0.006,1.40486874050151,0.013,0.007
"Agmat",0.503,0.004751828129446,0.006,1.05205481976439,0.011,0.005
"Mfap2",0.503,0.00927192662093239,0.006,0.775879210383594,0.02,0.015
"Rpa2",0.503,0.00532297991494924,0.006,0.295005552238472,0.02,0.015
"Lsm10",0.503,0.00404702897896984,0.006,0.64405895385445,0.013,0.008
"Urod",0.503,0.00723981339642804,0.006,0.603594114849697,0.02,0.013
"Mmachc",0.503,0.00674026194747219,0.006,1.01528995912966,0.011,0.005
"Dmac1",0.503,0.0106051361146561,0.006,0.875457449187281,0.018,0.013
"Cfap206",0.503,0.0220877385123304,0.006,0.70150164410285,0.036,0.03
"A830012C17Rik",0.503,0.0190556096293079,0.006,0.769494215740618,0.029,0.023
"Mcub",0.503,0.0202586464617196,0.006,1.25250087779744,0.016,0.009
"Gstm4",0.503,0.00555433279948603,0.006,1.05004577528208,0.011,0.005
